Probe Set ID,CG Name,Gene Name,FBgn Number,GO
143373_at,CG18350,CG18350,FBgn0003659,"0000380 // alternative nuclear mRNA splicing, via spliceosome // traceable author statement /// 0000398 // nuclear mRNA splicing, via spliceosome // traceable author statement /// 0006350 // transcription // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0007131 // meiotic recombination // traceable author statement /// 0007224 // smoothened signaling pathway // inferred from direct assay /// 0007281 // germ cell development // traceable author statement /// 0007446 // imaginal disc growth // inferred from mutant phenotype /// 0007530 // sex determination // non-traceable author statement /// 0007530 // sex determination // traceable author statement /// 0007530 // sex determination // inferred from electronic annotation /// 0007541 // sex determination, primary response to X:A ratio // non-traceable author statement /// 0007541 // sex determination, primary response to X:A ratio // traceable author statement /// 0007548 // sex differentiation // non-traceable author statement /// 0007548 // sex differentiation // traceable author statement /// 0007549 // dosage compensation // non-traceable author statement /// 0007549 // dosage compensation // traceable author statement /// 0017148 // negative regulation of translation // inferred from direct assay /// 0017148 // negative regulation of translation // inferred from mutant phenotype /// 0017148 // negative regulation of translation // non-traceable author statement /// 0017148 // negative regulation of translation // traceable author statement /// 0018993 // somatic sex determination // non-traceable author statement /// 0018993 // somatic sex determination // traceable author statement /// 0019099 // female germ-line sex determination // traceable author statement /// 0019101 // female somatic sex determination // traceable author statement /// 0030154 // cell differentiation // inferred from electronic annotation /// 0030237 // female sex determination // non-traceable author statement /// 0046660 // female sex differentiation // non-traceable author statement /// 0048024 // regulation of nuclear mRNA splicing, via spliceosome // non-traceable author statement /// 0048024 // regulation of nuclear mRNA splicing, via spliceosome // traceable author statement /// 0048025 // negative regulation of nuclear mRNA splicing, via spliceosome // traceable author statement /// 0048477 // oogenesis // traceable author statement"
143375_at,CG4216,CG4216,FBgn0003683,0007275 // multicellular organismal development // inferred from electronic annotation
143442_at,CG8308,CG8308,FBgn0004236,0007017 // microtubule-based process // inferred from electronic annotation /// 0007018 // microtubule-based movement // inferred from electronic annotation /// 0051258 // protein polymerization // inferred from electronic annotation
143471_at,CG11270,CG11270,FBgn0004446,---
143598_at,CG17809,CG17809,FBgn0010338,0008152 // metabolic process // inferred from electronic annotation
143611_at,CG1915,CG1915,FBgn0010396,0007049 // cell cycle // inferred from electronic annotation /// 0007062 // sister chromatid cohesion // inferred from mutant phenotype /// 0007067 // mitosis // inferred from electronic annotation /// 0007076 // mitotic chromosome condensation // inferred from mutant phenotype /// 0007519 // skeletal muscle development // inferred from mutant phenotype /// 0007520 // myoblast fusion // inferred from mutant phenotype /// 0016203 // muscle attachment // inferred from mutant phenotype /// 0035023 // regulation of Rho protein signal transduction // inferred from electronic annotation /// 0040011 // locomotion // inferred from mutant phenotype /// 0045214 // sarcomere organization // inferred from mutant phenotype /// 0051301 // cell division // inferred from electronic annotation
143619_at,CG4464,CG4464,FBgn0010412,0006412 // translation // inferred from electronic annotation
143630_at,CG11803,CG11803,FBgn0010549,0006810 // transport // inferred from electronic annotation /// 0006810 // transport // non-traceable author statement /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007275 // multicellular organismal development // inferred from mutant phenotype
143640_at,CG18483,CG18483,FBgn0011239,---
143654_at,CG11297,CG11297,FBgn0011295,---
143732_at,CG8742,CG8742,FBgn0013974,0006182 // cGMP biosynthetic process // inferred from electronic annotation /// 0006468 // protein amino acid phosphorylation // inferred from electronic annotation /// 0007242 // intracellular signaling cascade // inferred from electronic annotation /// 0009190 // cyclic nucleotide biosynthetic process // inferred from electronic annotation
143758_at,CG14793,CG14793,FBgn0014432,0006810 // transport // inferred from electronic annotation /// 0006811 // ion transport // inferred from electronic annotation
143788_at,CG2152,CG2152,FBgn0015276,0006464 // protein modification process // inferred from electronic annotation
143901_at,CG8593,CG8593,FBgn0019662,0008299 // isoprenoid biosynthetic process // inferred from electronic annotation /// 0008354 // germ cell migration // inferred from mutant phenotype /// 0035050 // embryonic heart tube development // inferred from mutant phenotype
143955_at,CG17467,CG17467,FBgn0022341,---
143960_at,CG18140,CG18140,FBgn0022701,0000272 // polysaccharide catabolic process // inferred from electronic annotation /// 0005975 // carbohydrate metabolic process // inferred from electronic annotation /// 0006030 // chitin metabolic process // inferred from electronic annotation /// 0006032 // chitin catabolic process // inferred from electronic annotation /// 0006032 // chitin catabolic process // non-traceable author statement /// 0008152 // metabolic process // inferred from electronic annotation
143961_at,CG17682,CG17682,FBgn0022703,0000272 // polysaccharide catabolic process // inferred from electronic annotation /// 0005975 // carbohydrate metabolic process // inferred from electronic annotation /// 0006030 // chitin metabolic process // inferred from electronic annotation /// 0006032 // chitin catabolic process // inferred from electronic annotation /// 0006032 // chitin catabolic process // non-traceable author statement /// 0008152 // metabolic process // inferred from electronic annotation
143983_r_at,CG15841,CG15841,FBgn0023414,"0007610 // behavior // inferred from electronic annotation /// 0045434 // negative regulation of female receptivity, post-mating // non-traceable author statement"
144008_at,CG1410,CG1410,FBgn0024182,"0006355 // regulation of transcription, DNA-dependent // inferred from sequence or structural similarity /// 0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0006412 // translation // inferred from sequence or structural similarity /// 0006810 // transport // inferred from electronic annotation"
144060_at,CG3064,CG3064,FBgn0025392,0007275 // multicellular organismal development // inferred from electronic annotation
144084_at,CG3588,CG3588,FBgn0025643,---
144104_at,CG2879,CG2879,FBgn0025834,---
144121_at,CG3126,CG3126,FBgn0026145,0007264 // small GTPase mediated signal transduction // inferred from electronic annotation /// 0007265 // Ras protein signal transduction // inferred from mutant phenotype /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0051056 // regulation of small GTPase mediated signal transduction // inferred from electronic annotation
144139_at,CG9700,CG9700,FBgn0026399,0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007608 // sensory perception of smell // inferred from electronic annotation /// 0050896 // response to stimulus // inferred from electronic annotation /// 0050911 // detection of chemical stimulus involved in sensory perception of smell // inferred from mutant phenotype
144142_at,CG1220,CG1220,FBgn0026414,0030162 // regulation of proteolysis // non-traceable author statement
144159_at,CG3240,CG3240,FBgn0026778,0006281 // DNA repair // inferred from sequence or structural similarity /// 0006281 // DNA repair // non-traceable author statement /// 0006281 // DNA repair // inferred from electronic annotation
144174_at,CG4590,CG4590,FBgn0027108,0007440 // foregut morphogenesis // inferred from mutant phenotype /// 0016331 // morphogenesis of embryonic epithelium // inferred from mutant phenotype /// 0042048 // olfactory behavior // inferred from mutant phenotype
144276_at,CG15280,CG15280,FBgn0028867,---
144286_at,CG4218,CG4218,FBgn0028881,---
144308_at,CG15287,CG15287,FBgn0028918,0008206 // bile acid metabolic process // inferred from sequence or structural similarity /// 0015936 // coenzyme A metabolic process // inferred from electronic annotation /// 0016142 // O-glycoside catabolic process // inferred from sequence or structural similarity
144335_at,CG8947,CG8947,FBgn0028967,0006508 // proteolysis // inferred from electronic annotation
144383_at,CG3080,CG3080,FBgn0029581,---
144384_at,CG3729,CG3729,FBgn0029582,---
144396_at,CG18082,CG18082,FBgn0029605,---
144431_at,CG10782,CG10782,FBgn0029651,---
144451_at,CG12462,CG12462,FBgn0029675,0006468 // protein amino acid phosphorylation // inferred from electronic annotation
144575_i_at,CG5914,CG5914,FBgn0029841,---
144596_at,CG3861,CG3861,FBgn0029869,0005975 // carbohydrate metabolic process // inferred from sequence or structural similarity /// 0006099 // tricarboxylic acid cycle // inferred from electronic annotation /// 0007610 // behavior // inferred from electronic annotation /// 0044262 // cellular carbohydrate metabolic process // inferred from electronic annotation
144626_at,CG4564,CG4564,FBgn0029916,---
144627_at,CG4571,CG4571,FBgn0029917,---
144628_i_at,CG14432,CG14432,FBgn0029919,---
144629_f_at,CG14432,CG14432,FBgn0029919,---
144641_at,CG14425,CG14425,FBgn0029933,"0000380 // alternative nuclear mRNA splicing, via spliceosome // traceable author statement /// 0000398 // nuclear mRNA splicing, via spliceosome // traceable author statement /// 0006350 // transcription // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0007131 // meiotic recombination // traceable author statement /// 0007224 // smoothened signaling pathway // inferred from direct assay /// 0007281 // germ cell development // traceable author statement /// 0007446 // imaginal disc growth // inferred from mutant phenotype /// 0007530 // sex determination // non-traceable author statement /// 0007530 // sex determination // traceable author statement /// 0007530 // sex determination // inferred from electronic annotation /// 0007541 // sex determination, primary response to X:A ratio // non-traceable author statement /// 0007541 // sex determination, primary response to X:A ratio // traceable author statement /// 0007548 // sex differentiation // non-traceable author statement /// 0007548 // sex differentiation // traceable author statement /// 0007549 // dosage compensation // non-traceable author statement /// 0007549 // dosage compensation // traceable author statement /// 0017148 // negative regulation of translation // inferred from direct assay /// 0017148 // negative regulation of translation // inferred from mutant phenotype /// 0017148 // negative regulation of translation // non-traceable author statement /// 0017148 // negative regulation of translation // traceable author statement /// 0018993 // somatic sex determination // non-traceable author statement /// 0018993 // somatic sex determination // traceable author statement /// 0019099 // female germ-line sex determination // traceable author statement /// 0019101 // female somatic sex determination // traceable author statement /// 0030154 // cell differentiation // inferred from electronic annotation /// 0030237 // female sex determination // non-traceable author statement /// 0046660 // female sex differentiation // non-traceable author statement /// 0048024 // regulation of nuclear mRNA splicing, via spliceosome // non-traceable author statement /// 0048024 // regulation of nuclear mRNA splicing, via spliceosome // traceable author statement /// 0048025 // negative regulation of nuclear mRNA splicing, via spliceosome // traceable author statement /// 0048477 // oogenesis // traceable author statement"
144688_at,CG15339,CG15339,FBgn0030019,---
144689_at,CG12658,CG12658,FBgn0030020,---
144690_at,CG15340,CG15340,FBgn0030021,---
144691_at,CG15341,CG15341,FBgn0030022,---
144692_at,CG15342,CG15342,FBgn0030023,---
144693_at,CG1617,CG1617,FBgn0030024,---
144696_at,CG2156,CG2156,FBgn0030031,---
144702_at,CG15348,CG15348,FBgn0030042,---
144757_at,CG12067,CG12067,FBgn0030132,---
144768_at,CG15246,CG15246,FBgn0030155,---
144788_at,CG15310,CG15310,FBgn0030185,---
144791_at,CG2908,CG2908,FBgn0030190,---
144907_at,CG18184,CG18184,FBgn0030356,---
144919_at,CG12722,CG12722,FBgn0030372,---
144927_s_at,CG18256,CG18256,FBgn0030380,---
144928_at,CG2590,CG2590,FBgn0030381,---
144929_at,CG18182,CG18182,FBgn0030382,---
144930_at,CG2578,CG2578,FBgn0030383,---
144934_at,CG10524,CG10524,FBgn0030387,0006468 // protein amino acid phosphorylation // inferred from electronic annotation /// 0006468 // protein amino acid phosphorylation // non-traceable author statement /// 0007242 // intracellular signaling cascade // inferred from electronic annotation
144956_i_at,CG15726,CG15726,FBgn0030415,---
144957_r_at,CG15726,CG15726,FBgn0030415,---
144964_at,CG18453,CG18453,FBgn0030423,0032259 // methylation // inferred from electronic annotation
144965_at,CG1627,CG1627,FBgn0030424,0007165 // signal transduction // inferred from electronic annotation
144966_at,CG3765,CG3765,FBgn0030426,0007165 // signal transduction // inferred from electronic annotation
144967_at,CG3761,CG3761,FBgn0030427,0007165 // signal transduction // inferred from electronic annotation
144986_at,CG4346,CG4346,FBgn0030450,0006644 // phospholipid metabolic process // inferred from electronic annotation /// 0016042 // lipid catabolic process // inferred from electronic annotation
145001_at,CG15748,CG15748,FBgn0030475,---
145033_at,CG11104,CG11104,FBgn0030523,0006629 // lipid metabolic process // inferred from electronic annotation
145081_i_at,CG14409,CG14409,FBgn0030585,---
145148_at,CG12380,CG12380,FBgn0030682,---
145154_at,CG12383,CG12383,FBgn0030690,---
145166_at,CG9163,CG9163,FBgn0030714,0006508 // proteolysis // inferred from electronic annotation
145229_at,CG8926,CG8926,FBgn0030819,---
145256_at,CG12987,CG12987,FBgn0030862,---
145288_at,CG15063,CG15063,FBgn0030906,---
145302_at,CG15049,CG15049,FBgn0030923,---
145314_r_at,CG15041,CG15041,FBgn0030939,---
145321_at,CG6857,CG6857,FBgn0030950,0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation
145348_at,CG7531,CG7531,FBgn0030988,0007165 // signal transduction // inferred from electronic annotation
145364_at,CG8082,CG8082,FBgn0031013,0006810 // transport // inferred from electronic annotation /// 0006811 // ion transport // inferred from electronic annotation
145365_at,CG8109,CG8109,FBgn0031014,0006810 // transport // inferred from electronic annotation /// 0006811 // ion transport // inferred from electronic annotation
145441_r_at,CG15451,CG15451,FBgn0031131,---
145475_at,CG14582,CG14582,FBgn0031177,---
145505_i_at,CG18303,CG18303,FBgn0031212,---
145506_r_at,CG18303,CG18303,FBgn0031212,---
145517_at,CG18326,CG18326,FBgn0031234,0006333 // chromatin assembly or disassembly // inferred from electronic annotation
145519_at,CG3660,CG3660,FBgn0031236,0006333 // chromatin assembly or disassembly // inferred from electronic annotation
145522_at,CG11555,CG11555,FBgn0031241,---
145523_at,CG17078,CG17078,FBgn0031243,---
145606_at,CG15363,CG15363,FBgn0031371,---
